[2024-06-22 16:01:42.441] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:58.133] [info]  	at Genesis/net.minecraft.client.multiplayer.ClientPacketListener.handleSetPlayerTeamPacket(SourceFile:2325) ~[?:?]
[2024-06-22 16:02:58.133] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:129) ~[?:?]
[2024-06-22 16:02:58.133] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:14) ~[?:?]
[2024-06-22 16:02:58.133] [info]  	at Genesis/net.minecraft.network.protocol.PacketUtils.lambda$ensureRunningOnSameThread$0(SourceFile:22) ~[?:?]
[2024-06-22 16:02:58.134] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.doRunTask(SourceFile:156) [?:?]
[2024-06-22 16:02:58.134] [info]  	at Genesis/net.minecraft.util.thread.ReentrantBlockableEventLoop.doRunTask(SourceFile:23) [?:?]
[2024-06-22 16:02:58.134] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.pollTask(SourceFile:130) [?:?]
[2024-06-22 16:02:58.134] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.runAllTasks(SourceFile:115) [?:?]
[2024-06-22 16:02:58.134] [info]  	at Genesis/net.minecraft.client.Minecraft.runTick(SourceFile:1175) [?:?]
[2024-06-22 16:02:58.135] [info]  	at Genesis/net.minecraft.client.Minecraft.run(SourceFile:802) [?:?]
[2024-06-22 16:02:58.135] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:250) [?:?]
[2024-06-22 16:02:58.135] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:58.135] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:58.135] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:58.136] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:58.136] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:58.136] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:58.136] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:58.136] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:58.159] [info]  [16:02:58] [Render thread/WARN]: Entity RemotePlayer['Goripe'/1003867, l='ClientLevel', x=777.87, y=59.14, z=21.27] does not have attribute null
[2024-06-22 16:02:58.546] [info]  [16:02:58] [Render thread/WARN]: Entity RemotePlayer['_MaGod'/1076091, l='ClientLevel', x=765.70, y=61.00, z=53.63] does not have attribute null
[2024-06-22 16:02:58.649] [info]  [16:02:58] [Render thread/WARN]: Entity RemotePlayer['LUITIFER168'/1100113, l='ClientLevel', x=769.37, y=59.23, z=60.69] does not have attribute null
[2024-06-22 16:02:58.749] [info]  [16:02:58] [Render thread/WARN]: Entity RemotePlayer['KyotoLol'/1096249, l='ClientLevel', x=750.04, y=59.02, z=12.93] does not have attribute null
[2024-06-22 16:02:58.767] [info]  [16:02:58] [Render thread/INFO]: [System] [CHAT] (⚔) ItsLongPvP killed NotPvPXD
[2024-06-22 16:02:59.147] [info]  [16:02:59] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=770.51, y=58.00, z=37.57] does not have attribute null
[2024-06-22 16:02:59.194] [info]  [16:02:59] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=770.51, y=58.00, z=37.57] does not have attribute null
[2024-06-22 16:02:59.194] [info]  [16:02:59] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=770.51, y=58.00, z=37.57] does not have attribute null
[2024-06-22 16:02:59.595] [info]  [16:02:59] [Render thread/WARN]: Entity RemotePlayer['Goripe'/1003867, l='ClientLevel', x=778.66, y=58.01, z=18.55] does not have attribute null
[2024-06-22 16:02:59.650] [info]  [16:02:59] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=770.51, y=58.00, z=37.57] does not have attribute null
[2024-06-22 16:02:59.844] [info]  [16:02:59] [Render thread/WARN]: Entity RemotePlayer['domcaninvisble3'/697276, l='ClientLevel', x=773.24, y=59.08, z=57.59] does not have attribute null
[2024-06-22 16:03:00.001] [info]  [16:03:00] [Render thread/WARN]: Entity RemotePlayer['_Crypreereturn'/1103433, l='ClientLevel', x=755.84, y=58.00, z=17.16] does not have attribute null
[2024-06-22 16:03:00.068] [info]  [16:03:00] [Render thread/INFO]: [System] [CHAT] (⚔) deram123456 was shot by a Teravity.
[2024-06-22 16:03:00.068] [info]  [16:03:00] [Render thread/WARN]: Entity RemotePlayer['ohyes'/1023838, l='ClientLevel', x=744.37, y=58.80, z=-2.67] does not have attribute null
[2024-06-22 16:03:00.178] [info]  [16:03:00] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=770.51, y=58.00, z=37.60] does not have attribute null
[2024-06-22 16:03:00.187] [info]  [16:03:00] [Render thread/WARN]: Entity RemotePlayer['_MaGod'/1076091, l='ClientLevel', x=766.15, y=58.00, z=52.32] does not have attribute null
[2024-06-22 16:03:00.187] [info]  [16:03:00] [Render thread/WARN]: Entity RemotePlayer['lokasa_'/1090010, l='ClientLevel', x=737.65, y=58.77, z=30.06] does not have attribute null
[2024-06-22 16:03:00.297] [info]  [16:03:00] [Render thread/WARN]: Entity RemotePlayer['ohyes'/1023838, l='ClientLevel', x=744.76, y=58.24, z=-2.85] does not have attribute null
[2024-06-22 16:03:00.343] [info]  [16:03:00] [Render thread/WARN]: Entity RemotePlayer['T_SevenTheRiper_'/1066117, l='ClientLevel', x=771.94, y=58.88, z=60.78] does not have attribute null
[2024-06-22 16:03:00.407] [info]  [16:03:00] [Render thread/WARN]: Entity RemotePlayer['Bowjustkid'/1070564, l='ClientLevel', x=751.13, y=58.00, z=9.96] does not have attribute null
[2024-06-22 16:03:00.444] [info]  [16:03:00] [Render thread/WARN]: Entity RemotePlayer['xboykenn_'/1103207, l='ClientLevel', x=749.23, y=58.84, z=12.61] does not have attribute null
[2024-06-22 16:03:01.187] [info]  [16:03:01] [Render thread/ERROR]: Error executing task on Client
[2024-06-22 16:03:01.188] [info]  java.lang.IllegalStateException: Player is either on another team or not on any team. Cannot remove from team 'pd-ghosts'.
[2024-06-22 16:03:01.188] [info]  	at Genesis/net.minecraft.world.scores.Scoreboard.removePlayerFromTeam(SourceFile:228) ~[?:?]
[2024-06-22 16:03:01.188] [info]  	at Genesis/net.minecraft.client.multiplayer.ClientPacketListener.handleSetPlayerTeamPacket(SourceFile:2325) ~[?:?]
[2024-06-22 16:03:01.189] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:129) ~[?:?]
[2024-06-22 16:03:01.189] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:14) ~[?:?]
[2024-06-22 16:03:01.189] [info]  	at Genesis/net.minecraft.network.protocol.PacketUtils.lambda$ensureRunningOnSameThread$0(SourceFile:22) ~[?:?]
[2024-06-22 16:03:01.189] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.doRunTask(SourceFile:156) [?:?]
[2024-06-22 16:03:01.189] [info]  	at Genesis/net.minecraft.util.thread.ReentrantBlockableEventLoop.doRunTask(SourceFile:23) [?:?]
[2024-06-22 16:03:01.189] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.pollTask(SourceFile:130) [?:?]
[2024-06-22 16:03:01.190] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.runAllTasks(SourceFile:115) [?:?]
[2024-06-22 16:03:01.190] [info]  	at Genesis/net.minecraft.client.Minecraft.runTick(SourceFile:1175) [?:?]
[2024-06-22 16:03:01.190] [info]  	at Genesis/net.minecraft.client.Minecraft.run(SourceFile:802) [?:?]
[2024-06-22 16:03:01.190] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:250) [?:?]
[2024-06-22 16:03:01.190] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:03:01.191] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:03:01.191] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:03:01.191] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:03:01.191] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:03:01.191] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:03:01.192] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:03:01.192] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:03:01.270] [info]  [16:03:01] [Render thread/INFO]: [System] [CHAT] (⚔) personalgoat720 killed unknoweble
[2024-06-22 16:03:01.697] [info]  [16:03:01] [Render thread/WARN]: Entity RemotePlayer['ohyes'/1023838, l='ClientLevel', x=746.08, y=58.71, z=-2.44] does not have attribute null
[2024-06-22 16:03:01.789] [info]  [16:03:01] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=770.53, y=58.00, z=38.99] does not have attribute null
[2024-06-22 16:03:01.845] [info]  [16:03:01] [Render thread/WARN]: Entity RemotePlayer['SastrajaChhea'/1093273, l='ClientLevel', x=769.30, y=61.00, z=63.70] does not have attribute null
[2024-06-22 16:03:02.250] [info]  [16:03:02] [Render thread/WARN]: Entity RemotePlayer['Intsb'/1084022, l='ClientLevel', x=782.16, y=58.23, z=18.23] does not have attribute null
[2024-06-22 16:03:02.692] [info]  [16:03:02] [Render thread/WARN]: Entity RemotePlayer['Goripe'/1003867, l='ClientLevel', x=778.54, y=58.00, z=16.51] does not have attribute null
[2024-06-22 16:03:02.746] [info]  [16:03:02] [Render thread/WARN]: Entity RemotePlayer['ItzNinja'/1053547, l='ClientLevel', x=755.80, y=58.00, z=11.03] does not have attribute null
[2024-06-22 16:03:03.165] [info]  [16:03:03] [Render thread/INFO]: [System] [CHAT]  Yuvi: domri team
[2024-06-22 16:03:03.341] [info]  [16:03:03] [Render thread/WARN]: Entity RemotePlayer['AK1Roo_'/892403, l='ClientLevel', x=768.99, y=58.00, z=51.68] does not have attribute null
[2024-06-22 16:03:03.711] [info]  [16:03:03] [Render thread/WARN]: Entity RemotePlayer['xboykenn_'/1103207, l='ClientLevel', x=758.53, y=59.29, z=12.46] does not have attribute null
[2024-06-22 16:03:04.411] [info]  [16:03:04] [Render thread/WARN]: Entity RemotePlayer['lokasa_'/1090010, l='ClientLevel', x=750.60, y=58.31, z=31.22] does not have attribute null
[2024-06-22 16:03:04.548] [info]  [16:03:04] [Render thread/WARN]: Entity RemotePlayer['Goripe'/1003867, l='ClientLevel', x=776.77, y=58.85, z=15.64] does not have attribute null
[2024-06-22 16:03:04.603] [info]  [16:03:04] [Render thread/WARN]: Entity RemotePlayer['xboykenn_'/1103207, l='ClientLevel', x=758.50, y=59.43, z=12.34] does not have attribute null
[2024-06-22 16:03:05.065] [info]  [16:03:05] [Render thread/WARN]: Entity RemotePlayer['AK1Roo_'/892403, l='ClientLevel', x=768.46, y=58.00, z=51.15] does not have attribute null
[2024-06-22 16:03:05.221] [info]  [16:03:05] [Render thread/WARN]: Entity RemotePlayer['Intsb'/1084022, l='ClientLevel', x=775.80, y=58.50, z=15.33] does not have attribute null
[2024-06-22 16:03:05.596] [info]  [16:03:05] [Render thread/WARN]: Entity RemotePlayer['T_SevenTheRiper_'/1066117, l='ClientLevel', x=779.01, y=58.92, z=51.07] does not have attribute null
[2024-06-22 16:03:06.321] [info]  [16:03:06] [Render thread/INFO]: [System] [CHAT] glory590pro left while he was combat with ItzNinja
[2024-06-22 16:03:06.714] [info]  [16:03:06] [Render thread/WARN]: Entity RemotePlayer['domcaninvisble3'/697276, l='ClientLevel', x=773.75, y=58.00, z=60.13] does not have attribute null
[2024-06-22 16:03:06.760] [info]  [16:03:06] [Render thread/WARN]: Entity RemotePlayer['AK1Roo_'/892403, l='ClientLevel', x=768.46, y=58.00, z=51.15] does not have attribute null
[2024-06-22 16:03:06.761] [info]  [16:03:06] [Render thread/INFO]: [System] [CHAT] (⚔) vnhed1 killed Unknow119
[2024-06-22 16:03:06.824] [info]  [16:03:06] [Render thread/WARN]: Entity RemotePlayer['Windxq'/1089952, l='ClientLevel', x=735.33, y=58.00, z=18.38] does not have attribute null
[2024-06-22 16:03:07.086] [info]  [16:03:07] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=770.43, y=58.00, z=50.88] does not have attribute null
[2024-06-22 16:03:07.161] [info]  [16:03:07] [Render thread/WARN]: Entity RemotePlayer['KyotoLol'/1096249, l='ClientLevel', x=757.41, y=58.00, z=13.02] does not have attribute null
[2024-06-22 16:03:07.353] [info]  [16:03:07] [Render thread/WARN]: Entity RemotePlayer['Ra1zennnn'/1029296, l='ClientLevel', x=749.71, y=58.00, z=32.33] does not have attribute null
[2024-06-22 16:03:07.354] [info]  [16:03:07] [Render thread/WARN]: Entity RemotePlayer['lokasa_'/1090010, l='ClientLevel', x=750.33, y=58.00, z=32.19] does not have attribute null
[2024-06-22 16:03:07.436] [info]  [16:03:07] [Render thread/INFO]: [System] [CHAT] (⚔) Glitcherz killed kazurimeomeoz
[2024-06-22 16:03:08.448] [info]  [16:03:08] [Render thread/WARN]: Entity RemotePlayer['CpvpShadow'/1092852, l='ClientLevel', x=737.84, y=58.00, z=18.34] does not have attribute null
[2024-06-22 16:03:09.256] [info]  [16:03:09] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=769.08, y=59.17, z=53.07] does not have attribute null
[2024-06-22 16:03:09.375] [info]  [16:03:09] [Render thread/WARN]: Entity RemotePlayer['SastrajaChhea'/1093273, l='ClientLevel', x=778.82, y=59.05, z=61.32] does not have attribute null
[2024-06-22 16:03:09.595] [info]  [16:03:09] [Render thread/WARN]: Entity RemotePlayer['LUITIFER168'/1100113, l='ClientLevel', x=795.81, y=58.37, z=28.56] does not have attribute null
[2024-06-22 16:03:09.796] [info]  [16:03:09] [Render thread/INFO]: [System] [CHAT]  tyxyou03: gg
[2024-06-22 16:03:09.888] [info]  [16:03:09] [Render thread/WARN]: Entity RemotePlayer['xboykenn_'/1103207, l='ClientLevel', x=758.87, y=58.00, z=17.06] does not have attribute null
[2024-06-22 16:03:10.098] [info]  [16:03:10] [Render thread/INFO]: [System] [CHAT] You are not in combat anymore and allowed to quit.
[2024-06-22 16:03:10.605] [info]  [16:03:10] [Render thread/WARN]: Entity RemotePlayer['xboykenn_'/1103207, l='ClientLevel', x=758.94, y=58.50, z=16.86] does not have attribute null
[2024-06-22 16:03:10.706] [info]  [16:03:10] [Render thread/WARN]: Entity RemotePlayer['Goripe'/1003867, l='ClientLevel', x=767.82, y=65.00, z=55.50] does not have attribute null
[2024-06-22 16:03:11.109] [info]  [16:03:11] [Render thread/WARN]: Entity RemotePlayer['Bowjustkid'/1070564, l='ClientLevel', x=767.59, y=58.00, z=17.01] does not have attribute null
[2024-06-22 16:03:11.218] [info]  [16:03:11] [Render thread/INFO]: [System] [CHAT] (⚔) PandaXGirl killed Cloriss_
[2024-06-22 16:03:11.750] [info]  [16:03:11] [Render thread/INFO]: [System] [CHAT] (⚔) NotATryhard killed Ank1442
[2024-06-22 16:03:11.924] [info]  [16:03:11] [Render thread/ERROR]: Error executing task on Client
[2024-06-22 16:03:11.925] [info]  java.lang.IllegalStateException: Player is either on another team or not on any team. Cannot remove from team 'pd-ghosts'.
[2024-06-22 16:03:11.925] [info]  	at Genesis/net.minecraft.world.scores.Scoreboard.removePlayerFromTeam(SourceFile:228) ~[?:?]
[2024-06-22 16:03:11.925] [info]  	at Genesis/net.minecraft.client.multiplayer.ClientPacketListener.handleSetPlayerTeamPacket(SourceFile:2325) ~[?:?]
[2024-06-22 16:03:11.926] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:129) ~[?:?]
[2024-06-22 16:03:11.926] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:14) ~[?:?]
[2024-06-22 16:03:11.926] [info]  	at Genesis/net.minecraft.network.protocol.PacketUtils.lambda$ensureRunningOnSameThread$0(SourceFile:22) ~[?:?]
[2024-06-22 16:03:11.926] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.doRunTask(SourceFile:156) [?:?]
[2024-06-22 16:03:11.926] [info]  	at Genesis/net.minecraft.util.thread.ReentrantBlockableEventLoop.doRunTask(SourceFile:23) [?:?]
[2024-06-22 16:03:11.927] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.pollTask(SourceFile:130) [?:?]
[2024-06-22 16:03:11.927] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.runAllTasks(SourceFile:115) [?:?]
[2024-06-22 16:03:11.927] [info]  	at Genesis/net.minecraft.client.Minecraft.runTick(SourceFile:1175) [?:?]
[2024-06-22 16:03:11.927] [info]  	at Genesis/net.minecraft.client.Minecraft.run(SourceFile:802) [?:?]
[2024-06-22 16:03:11.927] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:250) [?:?]
[2024-06-22 16:03:11.928] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:03:11.928] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:03:11.928] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:03:11.928] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:03:11.928] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:03:11.929] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:03:11.929] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:03:11.929] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:03:12.208] [info]  [16:03:12] [Render thread/WARN]: Entity RemotePlayer['Intsb'/1084022, l='ClientLevel', x=777.98, y=58.13, z=14.79] does not have attribute null
[2024-06-22 16:03:12.209] [info]  [16:03:12] [Render thread/INFO]: [System] [CHAT] You are now in combat with _GodHaru so do not quit.
[2024-06-22 16:03:12.400] [info]  [16:03:12] [Render thread/WARN]: Entity RemotePlayer['KyotoLol'/1096249, l='ClientLevel', x=760.96, y=58.42, z=18.02] does not have attribute null
[2024-06-22 16:03:12.464] [info]  [16:03:12] [Render thread/WARN]: Entity RemotePlayer['SastrajaChhea'/1093273, l='ClientLevel', x=784.58, y=58.12, z=61.59] does not have attribute null
[2024-06-22 16:03:12.546] [info]  [16:03:12] [Render thread/ERROR]: Error executing task on Client
